"glotto";"language name";"latitude";"longitude";"comment";"Source";"author";"title";"publication";"publisher";"school";"address";"year";"edition";"entryType";"booktitle";"editor";"link";"date of entry";"link to source";"family";"Kinship";"Pronouns";"ISO";"Classification";"location";"marriage_rule"
"ndoe1238";"Ndoe";8,70311;6,06548;"Ekparabong [Ndoe] is not like Efik a tone language, the pronunciation is simple and very clear";"Byström, Knut. (1954) Notes on the Ekparabong Clan (Cross River district -- Ogoja Province in SE Nigeria). Orientalia suecana 3. 3-26";"Byström, Knut";" Orientalia suecana 3";" (1954) Notes on the Ekparabong Clan (Cross River district -- Ogoja Province in SE Nigeria)";;;;;;;;;;;;;;;;"Atlantic-Congo > Volta-Congo > Benue-Congo > Bantoid > Southern Bantoid > Ekoid-Mbe > Ekoid > ndoe1238";;
"abar1238";"Mungbam";10,22675;6,57754;"The preverbal forms of the first person singular pronouns show a discontinuous form mV- followed by a homorganic nasal. ˥ = super-high ˦ = High";"Lovegren, Jesse. (2013) Mungbam grammar. State University of New York at Buffalo doctoral dissertation.";"Lovegren, Jesse";" State University of New York at Buffalo doctoral dissertation";" (2013) Mungbam grammar";;;;;;;;;;;;;;;;"Atlantic-Congo > Volta-Congo > Benue-Congo > Bantoid > Southern Bantoid > abar1238";;
"abar1238";"Mungbam";10,22675;6,57754;"The preverbal forms of the first person singular pronouns show a discontinuous form mV- followed by a homorganic nasal. ˥ = super-high ˦ = High Gap in data for 3SG.GEND2.O";"Lovegren, Jesse. (2013) Mungbam grammar. State University of New York at Buffalo doctoral dissertation.";"Lovegren, Jesse";" State University of New York at Buffalo doctoral dissertation";" (2013) Mungbam grammar";;;;;;;;;;;;;;;;"Atlantic-Congo > Volta-Congo > Benue-Congo > Bantoid > Southern Bantoid > abar1238";;
"abar1238";"Mungbam";10,22675;6,57754;"The preverbal forms of the first person singular pronouns show a discontinuous form mV- followed by a homorganic nasal. ˥ = super-high ˦ = High";"Lovegren, Jesse. (2013) Mungbam grammar. State University of New York at Buffalo doctoral dissertation.";"Lovegren, Jesse";" State University of New York at Buffalo doctoral dissertation";" (2013) Mungbam grammar";;;;;;;;;;;;;;;;"Atlantic-Congo > Volta-Congo > Benue-Congo > Bantoid > Southern Bantoid > abar1238";;
"abar1238";"Mungbam";10,22675;6,57754;"The preverbal forms of the first person singular pronouns show a discontinuous form mV- followed by a homorganic nasal. ˥ = super-high ˦ = High Gap in data for 3SG.GEND2.O";"Lovegren, Jesse. (2013) Mungbam grammar. State University of New York at Buffalo doctoral dissertation.";"Lovegren, Jesse";" State University of New York at Buffalo doctoral dissertation";" (2013) Mungbam grammar";;;;;;;;;;;;;;;;"Atlantic-Congo > Volta-Congo > Benue-Congo > Bantoid > Southern Bantoid > abar1238";;
"abar1238";"Mungbam";10,22675;6,57754;"The preverbal forms of the first person singular pronouns show a discontinuous form mV- followed by a homorganic nasal. ˥ = super-high ˦ = High";"Lovegren, Jesse. (2013) Mungbam grammar. State University of New York at Buffalo doctoral dissertation.";"Lovegren, Jesse";" State University of New York at Buffalo doctoral dissertation";" (2013) Mungbam grammar";;;;;;;;;;;;;;;;"Atlantic-Congo > Volta-Congo > Benue-Congo > Bantoid > Southern Bantoid > abar1238";;
"aram1253";"Arammba";141,43035;-8,30128;;"Evans, Nicholas, Wayan Arka, Matthew Carroll, Christian Döhler, Eri Kashima, Emil Mittag, Volker Gast, Dineke Schokkin, Kyla Quinn, Jeff Siegel, Philip Tama and Charlotte Van Tongeren. 2017. The languages of Southern New Guinea. In Bill Palmer (ed.), The Languages and Linguistics of New Guinea: A Comprehensive Guide. Berlin: Walter de Gruyter.";"Evans, Nicholas, Wayan Arka, Matthew Carroll, Christian Döhler, Eri Kashima, Emil Mittag, Volker Gast, Dineke Schokkin, Kyla Quinn, Jeff Siegel, Philip Tama and Charlotte Van Tongeren";" The languages of Southern New Guinea";2017;;;;;;;;;;;;;;;;"Morehead-Wasur > Morehead-Maro > Tonda > aram1253";;
"wara1294";"Wára";141,51923;-8,64618;;"Evans, Nicholas, Wayan Arka, Matthew Carroll, Christian Döhler, Eri Kashima, Emil Mittag, Volker Gast, Dineke Schokkin, Kyla Quinn, Jeff Siegel, Philip Tama and Charlotte Van Tongeren. 2017. The languages of Southern New Guinea. In Bill Palmer (ed.), The Languages and Linguistics of New Guinea: A Comprehensive Guide. Berlin: Walter de Gruyter.";"Evans, Nicholas, Wayan Arka, Matthew Carroll, Christian Döhler, Eri Kashima, Emil Mittag, Volker Gast, Dineke Schokkin, Kyla Quinn, Jeff Siegel, Philip Tama and Charlotte Van Tongeren";" The languages of Southern New Guinea";2017;;;;;;;;;;;;;;;;"Morehead-Wasur > Morehead-Maro > Tonda > Eastern Tonda > wara1294";;
"kunj1246";"Kánchá";141,42126;-8,99967;;"Evans, Nicholas, Wayan Arka, Matthew Carroll, Christian Döhler, Eri Kashima, Emil Mittag, Volker Gast, Dineke Schokkin, Kyla Quinn, Jeff Siegel, Philip Tama and Charlotte Van Tongeren. 2017. The languages of Southern New Guinea. In Bill Palmer (ed.), The Languages and Linguistics of New Guinea: A Comprehensive Guide. Berlin: Walter de Gruyter.";"Evans, Nicholas, Wayan Arka, Matthew Carroll, Christian Döhler, Eri Kashima, Emil Mittag, Volker Gast, Dineke Schokkin, Kyla Quinn, Jeff Siegel, Philip Tama and Charlotte Van Tongeren";" The languages of Southern New Guinea";2017;;;;;;;;;;;;;;;;"Morehead-Wasur > Morehead-Maro > Tonda > Eastern Tonda > kunj1246";;
"blaf1238";"Ránmo";141,21281;-8,5604;;"Evans, Nicholas, Wayan Arka, Matthew Carroll, Christian Döhler, Eri Kashima, Emil Mittag, Volker Gast, Dineke Schokkin, Kyla Quinn, Jeff Siegel, Philip Tama and Charlotte Van Tongeren. 2017. The languages of Southern New Guinea. In Bill Palmer (ed.), The Languages and Linguistics of New Guinea: A Comprehensive Guide. Berlin: Walter de Gruyter.";"Evans, Nicholas, Wayan Arka, Matthew Carroll, Christian Döhler, Eri Kashima, Emil Mittag, Volker Gast, Dineke Schokkin, Kyla Quinn, Jeff Siegel, Philip Tama and Charlotte Van Tongeren";" The languages of Southern New Guinea";2017;;;;;;;;;;;;;;;;"Morehead-Wasur > Morehead-Maro > Tonda > blaf1238";;
"nama1266";"Nama";141,71718;-8,66534;;"Evans, Nicholas, Wayan Arka, Matthew Carroll, Christian Döhler, Eri Kashima, Emil Mittag, Volker Gast, Dineke Schokkin, Kyla Quinn, Jeff Siegel, Philip Tama and Charlotte Van Tongeren. 2017. The languages of Southern New Guinea. In Bill Palmer (ed.), The Languages and Linguistics of New Guinea: A Comprehensive Guide. Berlin: Walter de Gruyter.";"Evans, Nicholas, Wayan Arka, Matthew Carroll, Christian Döhler, Eri Kashima, Emil Mittag, Volker Gast, Dineke Schokkin, Kyla Quinn, Jeff Siegel, Philip Tama and Charlotte Van Tongeren";" The languages of Southern New Guinea";2017;;;;;;;;;;;;;;;;"Morehead-Wasur > Morehead-Maro > Nambu > Nama-Dre > nama1266";;
"dree1234";"Dre";"no longitude";"no latitude";"Language just spoken by one speaker, and not identified in previous work. Has yet to be assigned a glottolog/ethnologue code";"Evans, Nicholas, Wayan Arka, Matthew Carroll, Christian Döhler, Eri Kashima, Emil Mittag, Volker Gast, Dineke Schokkin, Kyla Quinn, Jeff Siegel, Philip Tama and Charlotte Van Tongeren. 2017. The languages of Southern New Guinea. In Bill Palmer (ed.), The Languages and Linguistics of New Guinea: A Comprehensive Guide. Berlin: Walter de Gruyter.";"Evans, Nicholas, Wayan Arka, Matthew Carroll, Christian Döhler, Eri Kashima, Emil Mittag, Volker Gast, Dineke Schokkin, Kyla Quinn, Jeff Siegel, Philip Tama and Charlotte Van Tongeren";" The languages of Southern New Guinea";2017;;;;;;;;;;;;;;;;"Morehead-Wasur > Morehead-Maro > Nambu > Nama-Dre > dree1234";;
"namo1246";"Namo";141,8289;-9,12758;"This form needs checking - was missed in the elicitation and the current form in this cell is a made-up one, being used as a placeholder";"Evans, Nicholas, Wayan Arka, Matthew Carroll, Christian Döhler, Eri Kashima, Emil Mittag, Volker Gast, Dineke Schokkin, Kyla Quinn, Jeff Siegel, Philip Tama and Charlotte Van Tongeren. 2017. The languages of Southern New Guinea. In Bill Palmer (ed.), The Languages and Linguistics of New Guinea: A Comprehensive Guide. Berlin: Walter de Gruyter.";"Evans, Nicholas, Wayan Arka, Matthew Carroll, Christian Döhler, Eri Kashima, Emil Mittag, Volker Gast, Dineke Schokkin, Kyla Quinn, Jeff Siegel, Philip Tama and Charlotte Van Tongeren";" The languages of Southern New Guinea";2017;;;;;;;;;;;;;;;;"Morehead-Wasur > Morehead-Maro > Nambu > Namo-Len > namo1246";;
"keoo1238";"Keo";121,2581;-8,86955;"While there are no dedicated dual forms, any of the plural pronouns may be modified by the numeral 'rua' to indicate dual reference, in the same way any of the plural pronouns may be modified by any numeral to indicate the specific number of referents.  The difference between the 1sg pronouns nga'o and ja'o was historically one of dialect, but tend now to be passed down through the mother's line of descent.   The pronoun sira is a polite form that is used to replace any 2nd or 3rd person pronoun.";"Baird, Louise. 2002. A Grammar of Kéo: An Austronesian Language of East Nusantara. PhD Dissertation. Research School of Pacific and Asian Studies. The Australian National University: Canberra.";"Baird, Louise";" A Grammar of Kéo: An Austronesian Language of East Nusantara";2002;;;;;;;;;;;;;;;;"Austronesian > Malayo-Polynesian > Central-Eastern Malayo-Polynesian > Central Malayo-Polynesian > Flores-Sumba-Hawu > Flores Barat > Ngada-Lio-Paluqe > Ngada-Lio > Ende-Lio > Nage-Keo > keoo1238";;
"indo1316";"Indonesian";109,71572;-7,33458;;"Quinn, Kyla. Personal communication.";"Quinn, Kyla";;" Personal communication";;;;;;;;;;;;;;;;"Austronesian > Malayo-Polynesian > Malayo-Sumbawan > North and East Malayo-Sumbawan > Malayic > Nuclear Malayic > Indonesian Archipelago Malay > indo1316";;
"ngit1239";"Ngiti-ICR-LB";30,22499;1,28551;"Subject and object pronouns may be immediately attached to the verb stem. In that case, they are considered clitics, since the are syntactically independent morphemes, phonologically bound to the verb stem. p190 ...the initial I-, which is present in the citation form, is deleted in context. p194 The pronouns are written, as found on p192. A distinction is made between alienable and inalienable possession, where inalienable possession is marked by possessive pronominal suffixes, and alienable possession is marked by free pronouns, as found on p205 and 206.";"Kutsch Lojenga, Constance. 1994. Ngiti: A Central-Sudanic language of Zaire. Nilo-Saharan Analyses and Documentation 9. Cologne: Rüdiger Köppe Verlag.";"Kutsch Lojenga, Constance";" Ngiti: A Central-Sudanic language of Zaire";1994;;;;;;;;;;;;;;;;"Central Sudanic > Lenduic > ngit1239";;
"mund1320";"Mundari-ICR-LB";85,02258;22,49423;"A, S, O forms found on page 64.";"Osada, Toshiki. 1992. A Reference Grammar of Mundari. Institute for the Study of Languages and Cultures of Asia and Africa, Tokyo University of Foreign Studies: Tokyo. ";"Osada, Toshiki";" A Reference Grammar of Mundari";1992;;;;;;;;;;;;;;;;"Austroasiatic > Mundaic > North Munda > Kherwarian > Mundaric > Ho-Mundari > mund1320";;
"saki1248";"Mekens-ICR-LB";-62,09887;-13,05501;"The distribution of the personal pronominal system with main verbs results in an ergative pattern that has pronominal bound prefixes marking the S and O arguments, and the free pronouns marking the A argument of the verb. p77 Personal pronoun forms taken from Table 12 p74.";"Galucio, Ana Vilacy. 2001. The Morphosyntax of Mekens (Tupi). UMI Dissertation services: Chicago.";"Galucio, Ana Vilacy";" The Morphosyntax of Mekens (Tupi)";2001;;;;;;;;;;;;;;;;"Tupian > Tuparic > Nuclear Tuparic > Akuntsu-Mekens > saki1248";;
"zyud1238";"ngiti_ICR_WB";"no longitude";"no latitude";"Third person male/female not very clear in grammar p.196";"Kutsch Lojenga, Constance. 1994. Ngiti: A Central-Sudanic Language of Zaire. (Nilo-Saharan: Linguistic Analyses and Documentation, 9.) Cologne: Rüdiger Köppe. xiv+517pp";"Kutsch Lojenga, Constance";" Ngiti: A Central-Sudanic Language of Zaire";1994;;;;;;;;;;;;;;;;"Uralic > Permian > Komi > Komi-Permyak > zyud1238";;
"zyud1238";"Cora-ICR-WB";"no longitude";"no latitude";"90 min.";"Casad, Eugene H. 1984. Cora. In Ronald W. Langacker (ed.), Studies in Uto-Aztecan grammar 4: Southern Uto-Aztecan grammatical sketches, 153-459. Dallas: Summer Institute of Linguistics and the University of Texas at Arlington.";"Casad, Eugene H";" Cora";1984;;;;;;;;;;;;;;;;"Uralic > Permian > Komi > Komi-Permyak > zyud1238";;
"saki1248";"Mekens-ICR-WB";-62,09887;-13,05501;;"Vilacy Galucio, Ana. 2001. The Morphosyntax of Mekens (Tupi). (Doctoral dissertation, University of Chicago, 508pp.)";"Vilacy Galucio, Ana";" The Morphosyntax of Mekens (Tupi)";2001;;;;;;;;;;;;;;;;"Tupian > Tuparic > Nuclear Tuparic > Akuntsu-Mekens > saki1248";;
"wels1247";"Welsh-ICR-KQ";-3,96397;52,51878;"Need to check how the mutation patterns should be entered.";"King, Gareth. 2003. Modern Welsh: a comprehensive grammar - 2nd ed. Routledge, New York.";"King, Gareth";" Modern Welsh: a comprehensive grammar - 2nd ed";2003;;;;;;;;;;;;;;;;"Indo-European > Celtic > Nuclear Celtic > TGB Celtic > Insular Celtic > Brythonic > Old-Modern Welsh > wels1247";;
"mund1320";"Mundari-ICR-KQ";85,02258;22,49423;"10 minutes";"Osada, Toshiki. 1992. A Reference Grammar of Mundari. Institute for the Study of Languages and Cultures of Asia and Africa, Tokyo University of Foreign Studies: Tokyo. ";"Osada, Toshiki";" A Reference Grammar of Mundari";1992;;;;;;;;;;;;;;;;"Austroasiatic > Mundaic > North Munda > Kherwarian > Mundaric > Ho-Mundari > mund1320";;
"elna1235";"Cora - ICR - KQ";-104,43691;22,41039;;"Casad, Eugene H. 1984. Cora. In Ronald W. Langacker (ed.), Studies in Uto-Aztecan grammar 4: Southern Uto-Aztecan grammatical sketches, 153-459. Dallas: Summer Institute of Linguistics and the University of Texas at Arlington.";"Casad, Eugene H";" Cora";1984;;;;;;;;;;;;;;;;"Uto-Aztecan > Southern Uto-Aztecan > Corachol-Aztecan > Corachol > Coran > elna1235";;
"zyud1238";"cora_ICR_TCC";"no longitude";"no latitude";"no comment";;;;;;;;;;;;;;;;;;;;"Uralic > Permian > Komi > Komi-Permyak > zyud1238";;
"zyud1238";"cora_ICR_TCC_2";"no longitude";"no latitude";"40 minutes";"Casad, Eugene H. 1984. Cora. In: Studies in Uto-Aztecan Grammar, edited by Ronald Langacker. V. 4. Summer Institute of Linguistics and University of Texas at Arlington. ";"Casad, Eugene H";" Cora";1984;;;;;;;;;;;;;;;;"Uralic > Permian > Komi > Komi-Permyak > zyud1238";;
"saki1248";"Mekens_ICR_TCC";-62,09887;-13,05501;"15 minutes";"Galucio, Ana Vilacy. 2001. The Morphosyntax of Mekens (Tupi). UMI Dissertation services: Chicago.";"Galucio, Ana Vilacy";" The Morphosyntax of Mekens (Tupi)";2001;;;;;;;;;;;;;;;;"Tupian > Tuparic > Nuclear Tuparic > Akuntsu-Mekens > saki1248";;
"mund1320";"Mundari_ICR_TCC";85,02258;22,49423;"15 mins";"Osada, Toshiki. 1992. A Reference Grammar of Mundari. Institute for the Study of Languages and Cultures of Asia and Africa, Tokyo University of Foreign Studies: Tokyo. ";"Osada, Toshiki";" A Reference Grammar of Mundari";1992;;;;;;;;;;;;;;;;"Austroasiatic > Mundaic > North Munda > Kherwarian > Mundaric > Ho-Mundari > mund1320";;
"NO_GLOTTOCODE";"Welsh-ICR-NE";"no longitude";"no latitude";"General comment wrt possessive series: in addition to an element preceding the possessed noun (e.f. fy '1sg POSS', dy '2sg POSS', the basic form of the pronoun may optionally follow, in addition. Cf plant 'children', dy blant 'your (intim.) children' but also dy blant di.  There are a number of variants of most pronouns. Here I have entered the commonest variant, favouring the unreduced form where there is a choice, e.g. fy instead of 'y for the 1sg Poss. There are also dialectal variants, e.g. e vs o for the 3sg masc. I have chosen just one of these to enter, namely the e series. Forms are given in standard Welsh orthography, non-standard values are: <f> = /v/, <ff> = /f/, <ch> = /x/, <ng> = /ŋ/, <y> = /ɨ/, <w> = /u/, <dd>= /ð/, <ll >= /ɬ/. TIme taken to enter: 45 minutes (split between reading grammar and systematising notes out of it, then entering data. Some forms trigger a following 'soft mutation' – basically changing voiceless stops to voiced stops, voiced stops to voiced fricatives , and /m/ to /v/ <f>. Since the presence vs absence of a soft-mutation trigger can distinguish forms in the paradigm (e.g. 3sg  masc poss vs 3sg fem poss), it is shown here by a º after the form. ";"King, Gareth. 2003. Modern Welsh: a comprehensive grammar - 2nd ed. Routledge, New York.";"King, Gareth";" Modern Welsh: a comprehensive grammar - 2nd ed";2003;;;;;;;;;;;;;;;;"NO_GLOTTOCODE: no Classification";;
"bura1267";"Burarra";134,31561;-12,28718;"1. Not all questions could be fully answered from this source and it will be worth checking the Glasgows' dictionary for followup on some forms 2. I (NE) forgot to add -ICR-NE after the language name and now can't see how to do that 3. I have converted Green's practical orthography into IPA symbols 4. Green analyses Burarra as having a minimal/unit-augmented/augmented system rather than a singular/dual/plural system. At the only point where this generates ambiguity in the mapping (12pl, which could be either 12ua or 12a) I have entered both forms 5. There is a gender distinction (masc vs fem) just in the unit augmented forms (typologically very unusual to have it here but not in the singular/minimal). This is invisible to our coding since we only allow for gender in the singular 6. Within possessive pronouns, there is an 'oblique' set for possession of kin, and a regular 'possessive adjective' set. I have entered the latter only, since they are less restricted in application. Possessive adjectives agree in gender with the possessum. Here I have given the neuter-agreement forms, since they are what is exemplified. The grammar states the rules but does not give all the forms, so these have been constructed according to the rules set out in the grammar. (would be worth checking the Glasgows' dictionary to see if the forms are there) ";"Green, Rebecca. 1987. A sketch grammar of Burarra. Unpublished Honours Thesis, ANU";"Green, Rebecca";" A sketch grammar of Burarra";1987;;;;;;;;;;;;;;;;"Maningrida > Burera-Nakara > Bureran > bura1267";;
"zyud1238";"ngiti_ICR_TCC";"no longitude";"no latitude";"20 mins";"Lojenga, Constance Kutsch. 1994. Ngiti: A centra-sudanic language of Zaire.Köln: Köppe.";"Lojenga, Constance Kutsch";" Ngiti: A centra-sudanic language of Zaire";1994;;;;;;;;;;;;;;;;"Uralic > Permian > Komi > Komi-Permyak > zyud1238";;
