glotto;language name;latitude;longitude;comment;Source;author;title;publication;publisher;school;address;year;edition;entryType;booktitle;editor;link;date of entry;link to source;family;Kinship;Pronouns;ISO;Classification;location;marriage_rule
sout2869;Southwest Tanna;-19.58;169.36 ;;Nehrbass, Kenneth. 2012. A Comprehensive Comparison of Lexemes in the Major Languages of Tanna, Vanuatu. (SIL e-Books, 34.) SIL International. 266pp. ;Nehrbass, Kenneth;A Comprehensive Comparison of Lexemes in the Major Languages of Tanna, Vanuatu;SIL e-Books;SIL International;;;2012;34;book;;;;20170717;http://glottolog.org/resource/reference/id/312803;Austronesian;x;;nwi;Austronesian > Malayo-Polynesian > Central-Eastern Malayo-Polynesian > Eastern Malayo-Polynesian > Oceanic > Southern Melanesian > Southern Vanuatu > Tanna > Southern Tanna > sout2869;;
sund1252;Sundanese;-6.90;107.11 ;;Franz Müller-Gotama. 2001. Sundanese. (Languages of the World/Materials, 369.) Munich: München: Lincom. iii+74pp ;Müller-Gotama, Franz;Sundanese;Languages of the World/Materials;Lincom;;München;2001;369;book;;;;20170718;http://glottolog.org/resource/reference/id/47326;Austronesian;x;;sun;Austronesian > Malayo-Polynesian > Malayo-Sumbawan > Sundanese-Badui > sund1252;;
bali1278;Balinese;-8.36;115.08 ;;Blair D. Palmer. Production Grammars for the Kinship Terminologies of Burmese and several Indonesian Languages. McGill University, Montreal. March, 1997. collectionscanada.gc.ca/obj/s4/f2/dsk2/ftp01/MQ37156.pdf;Palmer, Blair D.;Production Grammars for the Kinship Terminologies of Burmese and several Indonesian Languages;;McGill University;;Montreal;1997;;book;;;collectionscanada.gc.ca/obj/s4/f2/dsk2/ftp01/MQ37156.pdf;20170718;;Austronesian;x;;ban;Austronesian > Malayo-Polynesian > Malayo-Sumbawan > North and East Malayo-Sumbawan > Bali-Sasak-Sumbawa > bali1278;;
banj1239;Banjar;0.75;115.79 ;;Blair D. Palmer. Production Grammars for the Kinship Terminologies of Burmese and several Indonesian Languages. McGill University, Montreal. March, 1997. collectionscanada.gc.ca/obj/s4/f2/dsk2/ftp01/MQ37156.pdf;Palmer, Blair D.;Production Grammars for the Kinship Terminologies of Burmese and several Indonesian Languages;;McGill University;;Montreal;1997;;book;;;collectionscanada.gc.ca/obj/s4/f2/dsk2/ftp01/MQ37156.pdf;20170718;;Austronesian;x;;bjn;Austronesian > Malayo-Polynesian > Malayo-Sumbawan > North and East Malayo-Sumbawan > Malayic > Nuclear Malayic > Borneo Malay > Southeast Borneo Malay > East Borneo Malay > Banjar-Berau-Brunei Malay > Banjar-Bukit Malay > banj1239;;
achi1257;Achinese;3.91;96.60 ;;Blair D. Palmer. Production Grammars for the Kinship Terminologies of Burmese and several Indonesian Languages. McGill University, Montreal. March, 1997. collectionscanada.gc.ca/obj/s4/f2/dsk2/ftp01/MQ37156.pdf;Palmer, Blair D.;Production Grammars for the Kinship Terminologies of Burmese and several Indonesian Languages;;McGill University;;Montreal;1997;;book;;;collectionscanada.gc.ca/obj/s4/f2/dsk2/ftp01/MQ37156.pdf;20170718;;Austronesian;x;;ace;Austronesian > Malayo-Polynesian > Malayo-Sumbawan > North and East Malayo-Sumbawan > Aceh-Chamic > achi1257;;
bata1289;Batak Toba;2.35;99.18 ;;Blair D. Palmer. Production Grammars for the Kinship Terminologies of Burmese and several Indonesian Languages. McGill University, Montreal. March, 1997. collectionscanada.gc.ca/obj/s4/f2/dsk2/ftp01/MQ37156.pdf;Palmer, Blair D.;Production Grammars for the Kinship Terminologies of Burmese and several Indonesian Languages;;McGill University;;Montreal;1997;;book;;;collectionscanada.gc.ca/obj/s4/f2/dsk2/ftp01/MQ37156.pdf;20170718;;Austronesian;x;;bbc;Austronesian > Malayo-Polynesian > Northwest Sumatra-Barrier Islands > Batakic > Southern Batak > Tobaic > bata1289;;
nucl1460;Madurese;-7.00 ;113.00 ;;Blair D. Palmer. Production Grammars for the Kinship Terminologies of Burmese and several Indonesian Languages. McGill University, Montreal. March, 1997. collectionscanada.gc.ca/obj/s4/f2/dsk2/ftp01/MQ37156.pdf;Palmer, Blair D.;Production Grammars for the Kinship Terminologies of Burmese and several Indonesian Languages;;McGill University;;Montreal;1997;;book;;;collectionscanada.gc.ca/obj/s4/f2/dsk2/ftp01/MQ37156.pdf;20170718;;Austronesian;x;;mad;Austronesian > Malayo-Polynesian > Malayo-Sumbawan > Maduresic > nucl1460;;
cent2090;Central Tagbanwa;10.65;119.34 ;;Scebold, Robert A. 2003. Central Tagbanwa: a Philippine language on the brink of extinction. sociolinguistics, grammar, and lexicon. (Linguistic Society of the Philippines: Special Monograph Issue, 48.) Manila: Linguistic Society of the Philippines. xii+168pp. ;Scebold, Robert A.;Central Tagbanwa: a Philippine language on the brink of extinction. sociolinguistics, grammar, and lexicon;Linguistic Society of the Philippines: Special Monograph Issue;Linguistic Society of the Philippines;;Manila;2003;48;book;;;;20170718;http://glottolog.org/resource/reference/id/81186;Austronesian;x;;tgt;Austronesian > Malayo-Polynesian > Greater Central Philippine > Palawanic > Northern Palawanic > Batak-Central Tagbanwa > cent2090;;
tetu1246;Tetun Dili (Tetum);-8.58;125.58 ;;Catharina Williams-van Klinken. 2003. Tetun Language Course. Peace Corps East Timor. 340pp. ;Williams-van Klinken, Catharina;Tetun Language Course;;Peace Corps;;;2003;;book;;;;20170719;http://glottolog.org/resource/reference/id/52359;Austronesian;x;;tdt;Austronesian > Malayo-Polynesian > Central-Eastern Malayo-Polynesian > Central Malayo-Polynesian > Timoric A > Central Timoric A > Tetunic > tetu1246;;
thao1240;Thao;23.83;120.93 ;;Robert Blust. 2003. Thao Dictionary. (Language and Linguistics Monograph Series, A5.) Taipei: Academia Sinica, Institute of Ethnology. viii+1106pp. (Includes English Thao index). ;Blust, Robert A.;Thao Dictionary;Language and Linguistics Monograph Series;Academia Sinica, Institute of Ethnology;;Taipei;2003;A-5;book;;;;2017020;http://glottolog.org/resource/reference/id/143591;Austronesian;x;;ssf;Austronesian > Western Plains Austronesian > thao1240;;
tali1259;Talise (Tolo);-9.77;160.23 ;;Crowley, Susan Smith. 1986. Tolo dictionary. (Pacific Linguistics: Series C, 91.) Canberra: Research School of Pacific and Asian Studies, Australian National University. 107pp.;Crowley, Susan Smith;Tolo dictionary;Pacific Linguistics;Canberra: Pacific Linguistics, Australian National University;;Canberra;1986;C-91;book;;;;2017020;http://glottolog.org/resource/reference/id/27644;Austronesian;x;;tlr;Austronesian > Malayo-Polynesian > Central-Eastern Malayo-Polynesian > Eastern Malayo-Polynesian > Oceanic > Southeast Solomonic > Guadalcanal-Nggelic > Southeast Guadalcanal > tali1259;;
tomb1243;Tombulu;1.40;124.75 ;;Emmor H. N. Sujadi. Thesis: Tombulu Kinship Terminologies. Nanado State University. 2007 https://de.scribd.com/document/6101850/Tombulu-Kinship-Terminologies;Sujadi, Emmor H. N.;Tombulu Kinship Terminologies;;Nanado State University;Nanado State University;;2007;;phdthesis;;;;2017021;;Austronesian;x;;tom;Austronesian > Malayo-Polynesian > Minahasan > North Minahasan > Northeast Minahasan > tomb1243;;
tons1240;Tonsea;1.51;125.05 ;;http://makatana.blogspot.de/2009/06/kinship-term-in-tonsea-language.html;unknown11;no title;;;;;no date;;misc;;;http://makatana.blogspot.de/2009/06/kinship-term-in-tonsea-language.html;2017021;;Austronesian;x;;txs;Austronesian > Malayo-Polynesian > Minahasan > North Minahasan > Northeast Minahasan > tons1240;;
tung1290;Tungag;-2.52;150.20 ;;Tungag Word List SIL: https://www.google.de/search?q=tungag+kinship&ie=utf-8&oe=utf-8&client=firefox-b-ab&gfe_rd=cr&ei=TZNzWY-LLK_VXqPBssgN;SIL;Tungag Word List;;;;;no date;;misc;;;https://www.google.de/search?q=tungag+kinship&ie=utf-8&oe=utf-8&client=firefox-b-ab&gfe_rd=cr&ei=TZNzWY-LLK_VXqPBssgN;2017021;;Austronesian;x;;lcm;Austronesian > Malayo-Polynesian > Central-Eastern Malayo-Polynesian > Eastern Malayo-Polynesian > Oceanic > Western Oceanic linkage > Meso Melanesian linkage > New Ireland-Northwest Solomonic linkage > Tungak-Nalik > tung1290;;
pile1238;Vaekau-Taumako;-10.17;166.25 ;;Åshild Næss and Even Hovdhaugen. 2011. A Grammar of Vaeakau-Taumako. (Mouton Grammar Library, 52.) Berlin: Mouton de Gruyter. 519pp. ;Hovdhaugen, Even and Næss, Åshild;A Grammar of Vaeakau-Taumako;Mouton Grammar Library;Mouton de Gruyter;;Berlin;2011;52;book;;;;2017022;http://glottolog.org/resource/reference/id/105009;Austronesian;x;;piv;Austronesian > Malayo-Polynesian > Central-Eastern Malayo-Polynesian > Eastern Malayo-Polynesian > Oceanic > Central Pacific linkage > Tokelau-Fijian > Polynesian > Nuclear Polynesian > pile1238;;
vari1239;Varisi;-6.83;156.66 ;;Harold W. Scheffler. Choiseul Island Social Structure.;Scheffler, Harold W.;Choiseul Island Social Structure;;;;;no date;;misc;;;;2017022;;Austronesian;x;;vrs;Austronesian > Malayo-Polynesian > Central-Eastern Malayo-Polynesian > Eastern Malayo-Polynesian > Oceanic > Western Oceanic linkage > Meso Melanesian linkage > New Ireland-Northwest Solomonic linkage > St George linkage > Northwest Solomonic > Choiseul > West Choiseul > vari1239;;
mudu1242;Muduapa (Vitu);-4.70;149.49 ;his/her = -na;René van den Berg and Peter Bachet. 2006. Vitu Grammar Sketch. (Data Papers on Papua New Guinea Languages, 51.) Ukarumpa: Summer Institute of Linguistics. 258pp. ;van den Berg, René and Bachet, Peter;Vitu Grammar Sketch;Data Papers on Papua New Guinea Languages;Summer Institute of Linguistics;;Ukarumpa;2006;51;misc;;;;2017024;http://glottolog.org/resource/reference/id/25827;Austronesian;x;;wiv;Austronesian > Malayo-Polynesian > Central-Eastern Malayo-Polynesian > Eastern Malayo-Polynesian > Oceanic > Western Oceanic linkage > Meso Melanesian linkage > Bali-Vitu > mudu1242;;
nage1237;Nage;-8.71;121.31 ;;Gregory Forth. Nage kin terms. A new form of eastern Indonesian social classification. In: Bijdragen tot de Taal-, Land- en Volkenkunde 149 (1993), no: 1, Leiden, 94-123;Forth, Gregory;Nage kin terms. A new form of eastern Indonesian social classification;Bijdragen tot de Taal-, Land- en Volkenkunde 149;;;Leiden;1993;149;article;;;;2017024;;Austronesian;x;;nxe;Austronesian > Malayo-Polynesian > Central-Eastern Malayo-Polynesian > Central Malayo-Polynesian > Flores-Sumba-Hawu > Flores Barat > Ngada-Lio-Paluqe > Ngada-Lio > Ende-Lio > Nage-Keo > nage1237;;
woge1237;Wogeo;-3.20;144.09 ;;Ian Hogbin. Wogeo Kinship Terminology. Oceania, Vol. 34, No. 4 (Jun., 1964), pp. 308-309.;Hogbin, Ian;Wogeo Kinship Terminology;Oceania;;;;1964;34/4;article;;;;2017024;;Austronesian;x;;woc;Austronesian > Malayo-Polynesian > Central-Eastern Malayo-Polynesian > Eastern Malayo-Polynesian > Oceanic > Western Oceanic linkage > North New Guinea linkage > Schouten linkage > Kairiru-Manam > Manamic linkage > Kis-Wogeo > woge1237;;
wole1240;Woleaian;7.38;143.92 ;;Ho-Min Sohn. 1975. Woleaian Reference Grammar. (Pali Language Texts Micronesia.) Honolulu: University of Hawaii Press. 316pp. ;Sohn, Ho-Min;Woleaian Reference Grammar;Pali Language Texts Micronesia;University of Hawaii Press;;Honolulu;1975;;book;;;;2017024;http://glottolog.org/resource/reference/id/140871;Austronesian;x;;woe;Austronesian > Malayo-Polynesian > Central-Eastern Malayo-Polynesian > Eastern Malayo-Polynesian > Oceanic > Micronesian > Nuclear Micronesian > Central Micronesian > Western Micronesian > Chuukic-Ponapeic > Trukic > Nuclear Trukic > wole1240;;
woli1241;Wolio;-5.33;122.67 ;;Johannes Cornelis Anceaux. 1952. The Wolio Language: Outline of Grammatical Description and Texts. 11. 's-Gravenhage. (Doctoral dissertation, Rijksuniversiteit te Leiden. 66pp.) ;Anceaux, Johannes Cornelis;The Wolio Language: Outline of Grammatical Description and Texts;;Rijksuniversiteit te Leiden;Rijksuniversiteit te Leiden;Leiden;1952;11;phdthesis;;;;2017024;http://glottolog.org/resource/reference/id/102411;Austronesian;x;;wlo;Austronesian > Malayo-Polynesian > Celebic > Kaili-Pamona-Wotu-Wolio > Wotu-Wolio > Wolio-Kamaru > woli1241;;
yaka1277;Yakan;6.53;122.02 ;;Behrens, Dietlinde. 2002. Yakan-English dictionary. (Philippine journal of linguistics : special monograph issue. 40,2, Philippine journal of linguistics : special monograph issue.) Linguistic Society of the Philippines, Special Monograph Issue, 40. 512pp. (Includes bibliographical references (p. 610).) ;Behrens, Dietlinde;Yakan-English dictionary;Philippine journal of linguistics : special monograph issue 40/2;Linguistic Society of the Philippines;;;2002;40/2;book;;;;2017025;http://glottolog.org/resource/reference/id/134664;Austronesian;x;;yka;Austronesian > Malayo-Polynesian > Basap-Greater Barito > Greater Barito linkage > Sama-Bajaw > yaka1277;;
cent2084;Central Cagayan Agta;17.96;121.86 ;;Phyllis M. Healey. 1960. An Agta Grammar. Manila: Bureau of Printing. vi+103pp. (Publication of 1958 MA U Sydney.) ;Healey, Phyllis M.;An Agta Grammar;;Manila: Bureau of Printing;;;1960;;book;;;;2017025;http://glottolog.org/resource/reference/id/138026;Austronesian;x;;agt;Austronesian > Malayo-Polynesian > Northern Luzon > Cagayan Valley > Ibanagic > Gaddangic > cent2084;;
west2560;West Coast Bajau;6.01;116.12 ;;Miller, Mark T. 2007. A Grammar of West Coast Bajau. University of Texas Arlington, PhD thesis. (Doctoral dissertation, University of Texas at Arlington. xxxiii+464pp.) ;Miller, Mark T.;A Grammar of West Coast Bajau;;University of Texas Arlington;University of Texas Arlington;Arlingtom;2007;;phdthesis;;;;2017025;http://glottolog.org/resource/reference/id/59165;Austronesian;x;;bdr;Austronesian > Malayo-Polynesian > Basap-Greater Barito > Greater Barito linkage > Sama-Bajaw > Sulu-Borneo > Borneo Coast Bajaw > west2560;;
finn1318;Finnish;64.76;25.56 ;;Outi Vesakosky;Vesakosky, Outi ;no title;;;;;2017;;misc;;;;20170901;;Uralic;x;;fin;Uralic > Finnic > Coastal Finnic > Neva > North Finnic > Nuclear Finnish > finn1318;;
lonw1238;Lonwolwol;-16.23;168.02 ;;Paton, W. F. 1973. Ambryn (Lonwolwol) dictionary. (Pacific Linguistics : Series C, Books, 21.) Canberra: Pacific Linguistics. ix+337pp. ;Paton, W. F.;Ambryn (Lonwolwol) dictionary;Pacific Linguistics;Canberra: Pacific Linguistics, Australian National University;;Canberra;1973;C-21;book;;;;20171010;http://glottolog.org/resource/reference/id/159206;Austronesian;x;;crc;Austronesian > Malayo-Polynesian > Central-Eastern Malayo-Polynesian > Eastern Malayo-Polynesian > Oceanic > North and Central Vanuatu > Central Vanuatu > Ambrym > lonw1238;;
tasi1237;Tasiko;-16.76;168.33 ;;Capell, A. The Regulation of Marriage in Epi and Nguna.  Man Vol. 38 (May, 1938), pp. 78-79 ;Capell, Arthur;The Regulation of Marriage in Epi and Nguna;Man;;;;1938;38;article;;;;20171010;;Austronesian;x;;;Austronesian > Malayo-Polynesian > Central-Eastern Malayo-Polynesian > Eastern Malayo-Polynesian > Oceanic > North and Central Vanuatu > Central Vanuatu > Epi-Efate > Epi > Lamenu-Lewo > Lewo > tasi1237;;
maga1262;Magam;-16.17;168.14 ;;Paton, W. F. 1973. Ambryn (Lonwolwol) dictionary. (Pacific Linguistics : Series C, Books, 21.) Canberra: Pacific Linguistics. ix+337pp. ;Paton, W. F.;Ambryn (Lonwolwol) dictionary;Pacific Linguistics;Canberra: Pacific Linguistics, Australian National University;;Canberra;1973;C-21;book;;;;20171011;http://glottolog.org/resource/reference/id/159206;Austronesian;x;;;Austronesian > Malayo-Polynesian > Central-Eastern Malayo-Polynesian > Eastern Malayo-Polynesian > Oceanic > North and Central Vanuatu > Central Vanuatu > Ambrym > North Ambrym > maga1262;;
daka1243;Dakaka;-16.27;168.01 ;;Kilu von Prince. 2015. A Grammar of Daakaka. (Mouton Grammar Library, 67.) Berlin: DeGruyter Mouton. xxii+456pp. ;von Prince, Kilu;A Grammar of Daakaka;Mouton Grammar Library;Mouton de Gruyter;;Berlin;2015;67;book;;;;20171013;http://glottolog.org/resource/reference/id/447499;Austronesian;x;;bpa;Austronesian > Malayo-Polynesian > Central-Eastern Malayo-Polynesian > Eastern Malayo-Polynesian > Oceanic > North and Central Vanuatu > Central Vanuatu > Ambrym > Orkon-Port Vato-Dakaka > Port Vato-Dakaka > daka1243;;
port1286;Daakie;-16.31;168.05 ;;Manfred Krifka. Presentation: Honorific and Affiliative Uses of Dual and Paucal Numberin Daakie (Ambrym, Vanuatu: [ptv]). ZAS Berlin & Humboldt-Universität zu Berlin Conference on Oceanic Languages (COOL) 10. Honiara, Solomon Islands, July 10-15, 2017;Krifka, Manfred;Presentation: Honorific and Affiliative Uses of Dual and Paucal Numberin Daakie (Ambrym, Vanuatu: [ptv]);;;;Berlin;2017;;misc;;;;20171013;;Austronesian;x;;ptv;Austronesian > Malayo-Polynesian > Central-Eastern Malayo-Polynesian > Eastern Malayo-Polynesian > Oceanic > North and Central Vanuatu > Central Vanuatu > Ambrym > Orkon-Port Vato-Dakaka > Port Vato-Dakaka > port1286;;
vinm1237;Neve'ei;-16.23;167.43 ;;Bernard A. Deacon. 1934. Malekula: A Vanishing People in the New Hebrides. London: George Routledge & Sons. 75pp. ;Deacon, Bernard A.;Malekula: A Vanishing People in the New Hebrides;;George Routledge & Sons;;London;1934;;book;;;;20171025;http://glottolog.org/resource/reference/id/89190;Austronesian;x;;vnm;Austronesian > Malayo-Polynesian > Central-Eastern Malayo-Polynesian > Eastern Malayo-Polynesian > Oceanic > North and Central Vanuatu > Central Vanuatu > Malakula > Western Malakula linkage > Central-Western Malakula > vinm1237;;
litz1237;Naman;-16.13;167.41 ;;Bernard A. Deacon. 1934. Malekula: A Vanishing People in the New Hebrides. London: George Routledge & Sons. 75pp. ;Deacon, Bernard A.;Malekula: A Vanishing People in the New Hebrides;;George Routledge & Sons;;London;1934;;book;;;;20171025;http://glottolog.org/resource/reference/id/89190;Austronesian;;;lzl;Austronesian > Malayo-Polynesian > Central-Eastern Malayo-Polynesian > Eastern Malayo-Polynesian > Oceanic > North and Central Vanuatu > Central Vanuatu > Malakula > Western Malakula linkage > Central-Western Malakula > litz1237;;
lare1249;Larevat;-16.20;167.39 ;;Bernard A. Deacon. 1934. Malekula: A Vanishing People in the New Hebrides. London: George Routledge & Sons. 75pp. ;Deacon, Bernard A.;Malekula: A Vanishing People in the New Hebrides;;George Routledge & Sons;;London;1934;;book;;;;20171025;http://glottolog.org/resource/reference/id/89190;Austronesian;;;lrv;Austronesian > Malayo-Polynesian > Central-Eastern Malayo-Polynesian > Eastern Malayo-Polynesian > Oceanic > North and Central Vanuatu > Central Vanuatu > Malakula > Western Malakula linkage > Central-Western Malakula > lare1249;;
malu1245;Malua Bay;-15.98;167.21 ;;Bernard A. Deacon. 1934. Malekula: A Vanishing People in the New Hebrides. London: George Routledge & Sons. 75pp. ;Deacon, Bernard A.;Malekula: A Vanishing People in the New Hebrides;;George Routledge & Sons;;London;1934;;book;;;;20171026;http://glottolog.org/resource/reference/id/89190;Austronesian;;;mll;Austronesian > Malayo-Polynesian > Central-Eastern Malayo-Polynesian > Eastern Malayo-Polynesian > Oceanic > North and Central Vanuatu > Central Vanuatu > Malakula > Northern Malakula > malu1245;;
